path1,path2,same,similarity
datasets/lfw/Placido_Domingo/Placido_Domingo_0002.jpg,datasets/lfw/Placido_Domingo/Placido_Domingo_0003.jpg,True,0.82124084
datasets/lfw/Prince_William/Prince_William_0001.jpg,datasets/lfw/Prince_William/Prince_William_0002.jpg,True,0.66451156
datasets/lfw/Princess_Aiko/Princess_Aiko_0001.jpg,datasets/lfw/Princess_Aiko/Princess_Aiko_0002.jpg,True,0.6864566
datasets/lfw/Priscilla_Presley/Priscilla_Presley_0001.jpg,datasets/lfw/Priscilla_Presley/Priscilla_Presley_0002.jpg,True,0.8064264
datasets/lfw/Richard_Haass/Richard_Haass_0001.jpg,datasets/lfw/Richard_Haass/Richard_Haass_0002.jpg,True,0.7015343
datasets/lfw/Richard_Shelby/Richard_Shelby_0001.jpg,datasets/lfw/Richard_Shelby/Richard_Shelby_0002.jpg,True,0.6910509
datasets/lfw/Rick_Barnes/Rick_Barnes_0001.jpg,datasets/lfw/Rick_Barnes/Rick_Barnes_0002.jpg,True,0.7274629
datasets/lfw/Rick_Barnes/Rick_Barnes_0001.jpg,datasets/lfw/Rick_Barnes/Rick_Barnes_0003.jpg,True,0.80764556
datasets/lfw/Rick_Dinse/Rick_Dinse_0001.jpg,datasets/lfw/Rick_Dinse/Rick_Dinse_0003.jpg,True,0.809464
datasets/lfw/Rick_Dinse/Rick_Dinse_0002.jpg,datasets/lfw/Rick_Dinse/Rick_Dinse_0003.jpg,True,0.022308273
datasets/lfw/Rio_Ferdinand/Rio_Ferdinand_0001.jpg,datasets/lfw/Rio_Ferdinand/Rio_Ferdinand_0002.jpg,True,0.63222367
datasets/lfw/Rita_Grande/Rita_Grande_0001.jpg,datasets/lfw/Rita_Grande/Rita_Grande_0002.jpg,True,0.6494121
datasets/lfw/Rita_Grande/Rita_Grande_0002.jpg,datasets/lfw/Rita_Grande/Rita_Grande_0003.jpg,True,0.79295707
datasets/lfw/Robin_McLaurin_Williams/Robin_McLaurin_Williams_0001.jpg,datasets/lfw/Robin_McLaurin_Williams/Robin_McLaurin_Williams_0002.jpg,True,-0.16460082
datasets/lfw/Saddam_Hussein/Saddam_Hussein_0002.jpg,datasets/lfw/Saddam_Hussein/Saddam_Hussein_0004.jpg,True,0.7357864
datasets/lfw/Saddam_Hussein/Saddam_Hussein_0002.jpg,datasets/lfw/Saddam_Hussein/Saddam_Hussein_0010.jpg,True,0.41275567
datasets/lfw/Saddam_Hussein/Saddam_Hussein_0003.jpg,datasets/lfw/Saddam_Hussein/Saddam_Hussein_0011.jpg,True,0.72426593
datasets/lfw/Saddam_Hussein/Saddam_Hussein_0006.jpg,datasets/lfw/Saddam_Hussein/Saddam_Hussein_0009.jpg,True,0.7844356
datasets/lfw/Sally_Field/Sally_Field_0001.jpg,datasets/lfw/Sally_Field/Sally_Field_0002.jpg,True,0.759865
datasets/lfw/Salma_Hayek/Salma_Hayek_0001.jpg,datasets/lfw/Salma_Hayek/Salma_Hayek_0010.jpg,True,0.7352961
datasets/lfw/Salma_Hayek/Salma_Hayek_0001.jpg,datasets/lfw/Salma_Hayek/Salma_Hayek_0011.jpg,True,0.71902454
datasets/lfw/Sandra_Bullock/Sandra_Bullock_0001.jpg,datasets/lfw/Sandra_Bullock/Sandra_Bullock_0003.jpg,True,0.7584631
datasets/lfw/Sandra_Bullock/Sandra_Bullock_0001.jpg,datasets/lfw/Sandra_Bullock/Sandra_Bullock_0004.jpg,True,0.023003763
datasets/lfw/Sandra_Bullock/Sandra_Bullock_0002.jpg,datasets/lfw/Sandra_Bullock/Sandra_Bullock_0004.jpg,True,-0.0022888111
datasets/lfw/Sandra_Bullock/Sandra_Bullock_0003.jpg,datasets/lfw/Sandra_Bullock/Sandra_Bullock_0004.jpg,True,0.011624017
datasets/lfw/Sarah_Hughes/Sarah_Hughes_0001.jpg,datasets/lfw/Sarah_Hughes/Sarah_Hughes_0006.jpg,True,0.5090536
datasets/lfw/Sarah_Hughes/Sarah_Hughes_0002.jpg,datasets/lfw/Sarah_Hughes/Sarah_Hughes_0005.jpg,True,0.67041135
datasets/lfw/Sarah_Hughes/Sarah_Hughes_0003.jpg,datasets/lfw/Sarah_Hughes/Sarah_Hughes_0005.jpg,True,0.6996526
datasets/lfw/Sarah_Hughes/Sarah_Hughes_0004.jpg,datasets/lfw/Sarah_Hughes/Sarah_Hughes_0006.jpg,True,-0.08800411
datasets/lfw/Sharon_Frey/Sharon_Frey_0001.jpg,datasets/lfw/Sharon_Frey/Sharon_Frey_0002.jpg,True,0.7508197
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0006.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0030.jpg,True,-0.08365578
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0008.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0023.jpg,True,0.7516193
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0013.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0021.jpg,True,0.7071045
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0017.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0029.jpg,True,0.7517282
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0018.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0025.jpg,True,0.6904175
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0023.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0028.jpg,True,0.6782886
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0024.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0030.jpg,True,-0.08393899
datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0026.jpg,datasets/lfw/Silvio_Berlusconi/Silvio_Berlusconi_0032.jpg,True,0.78414327
datasets/lfw/Spencer_Abraham/Spencer_Abraham_0003.jpg,datasets/lfw/Spencer_Abraham/Spencer_Abraham_0017.jpg,True,0.6659901
datasets/lfw/Steffi_Graf/Steffi_Graf_0002.jpg,datasets/lfw/Steffi_Graf/Steffi_Graf_0005.jpg,True,0.75934374
datasets/lfw/Steffi_Graf/Steffi_Graf_0003.jpg,datasets/lfw/Steffi_Graf/Steffi_Graf_0004.jpg,True,0.7237218
datasets/lfw/Steven_Spielberg/Steven_Spielberg_0001.jpg,datasets/lfw/Steven_Spielberg/Steven_Spielberg_0005.jpg,True,0.71128464
datasets/lfw/Steven_Spielberg/Steven_Spielberg_0001.jpg,datasets/lfw/Steven_Spielberg/Steven_Spielberg_0006.jpg,True,0.7989942
datasets/lfw/Steven_Spielberg/Steven_Spielberg_0003.jpg,datasets/lfw/Steven_Spielberg/Steven_Spielberg_0006.jpg,True,0.65733457
datasets/lfw/Steven_Spielberg/Steven_Spielberg_0004.jpg,datasets/lfw/Steven_Spielberg/Steven_Spielberg_0006.jpg,True,0.78270036
datasets/lfw/Steven_Spielberg/Steven_Spielberg_0004.jpg,datasets/lfw/Steven_Spielberg/Steven_Spielberg_0007.jpg,True,0.58638597
datasets/lfw/Steven_Spielberg/Steven_Spielberg_0006.jpg,datasets/lfw/Steven_Spielberg/Steven_Spielberg_0007.jpg,True,0.5724695
datasets/lfw/Theresa_May/Theresa_May_0001.jpg,datasets/lfw/Theresa_May/Theresa_May_0002.jpg,True,0.882053
datasets/lfw/Theresa_May/Theresa_May_0002.jpg,datasets/lfw/Theresa_May/Theresa_May_0003.jpg,True,0.68838793
datasets/lfw/Tippi_Hedren/Tippi_Hedren_0001.jpg,datasets/lfw/Tippi_Hedren/Tippi_Hedren_0002.jpg,True,0.7451712
datasets/lfw/Todd_Haynes/Todd_Haynes_0001.jpg,datasets/lfw/Todd_Haynes/Todd_Haynes_0002.jpg,True,0.758269
datasets/lfw/Todd_Haynes/Todd_Haynes_0001.jpg,datasets/lfw/Todd_Haynes/Todd_Haynes_0003.jpg,True,0.5555202
datasets/lfw/Todd_Haynes/Todd_Haynes_0001.jpg,datasets/lfw/Todd_Haynes/Todd_Haynes_0004.jpg,True,0.74265885
datasets/lfw/Todd_Haynes/Todd_Haynes_0002.jpg,datasets/lfw/Todd_Haynes/Todd_Haynes_0004.jpg,True,0.73806345
datasets/lfw/Tony_Blair/Tony_Blair_0018.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0086.jpg,True,0.5824615
datasets/lfw/Tony_Blair/Tony_Blair_0032.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0048.jpg,True,0.81093764
datasets/lfw/Tony_Blair/Tony_Blair_0032.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0110.jpg,True,0.60849917
datasets/lfw/Tony_Blair/Tony_Blair_0053.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0102.jpg,True,0.76454145
datasets/lfw/Tony_Blair/Tony_Blair_0091.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0134.jpg,True,0.74693125
datasets/lfw/Tony_Blair/Tony_Blair_0092.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0133.jpg,True,-0.070339784
datasets/lfw/Tony_Blair/Tony_Blair_0105.jpg,datasets/lfw/Tony_Blair/Tony_Blair_0121.jpg,True,0.79604495
datasets/lfw/Vicente_Fox/Vicente_Fox_0004.jpg,datasets/lfw/Vicente_Fox/Vicente_Fox_0030.jpg,True,0.71844256
datasets/lfw/Vicente_Fox/Vicente_Fox_0009.jpg,datasets/lfw/Vicente_Fox/Vicente_Fox_0016.jpg,True,0.70233953
datasets/lfw/Vicente_Fox/Vicente_Fox_0011.jpg,datasets/lfw/Vicente_Fox/Vicente_Fox_0017.jpg,True,0.049696695
datasets/lfw/Vicente_Fox/Vicente_Fox_0015.jpg,datasets/lfw/Vicente_Fox/Vicente_Fox_0030.jpg,True,0.65809983
datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0001.jpg,datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0003.jpg,True,0.6386068
datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0002.jpg,datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0004.jpg,True,0.7036335
datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0004.jpg,datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0007.jpg,True,0.8470088
datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0005.jpg,datasets/lfw/Vojislav_Kostunica/Vojislav_Kostunica_0007.jpg,True,0.79472893
datasets/lfw/Walter_Mondale/Walter_Mondale_0001.jpg,datasets/lfw/Walter_Mondale/Walter_Mondale_0006.jpg,True,0.6156553
datasets/lfw/Walter_Mondale/Walter_Mondale_0001.jpg,datasets/lfw/Walter_Mondale/Walter_Mondale_0007.jpg,True,0.5867317
datasets/lfw/Walter_Mondale/Walter_Mondale_0005.jpg,datasets/lfw/Walter_Mondale/Walter_Mondale_0007.jpg,True,0.73681784
datasets/lfw/Walter_Mondale/Walter_Mondale_0006.jpg,datasets/lfw/Walter_Mondale/Walter_Mondale_0008.jpg,True,0.5289572
datasets/lfw/Walter_Mondale/Walter_Mondale_0007.jpg,datasets/lfw/Walter_Mondale/Walter_Mondale_0009.jpg,True,0.7712357
datasets/lfw/Wang_Yingfan/Wang_Yingfan_0002.jpg,datasets/lfw/Wang_Yingfan/Wang_Yingfan_0003.jpg,True,0.72655547
datasets/lfw/William_Bratton/William_Bratton_0001.jpg,datasets/lfw/William_Bratton/William_Bratton_0003.jpg,True,0.7743017
datasets/lfw/William_Donaldson/William_Donaldson_0001.jpg,datasets/lfw/William_Donaldson/William_Donaldson_0005.jpg,True,0.6846003
datasets/lfw/William_Donaldson/William_Donaldson_0003.jpg,datasets/lfw/William_Donaldson/William_Donaldson_0005.jpg,True,0.8061431
datasets/lfw/William_Donaldson/William_Donaldson_0004.jpg,datasets/lfw/William_Donaldson/William_Donaldson_0006.jpg,True,0.7722557
datasets/lfw/Xavier_Malisse/Xavier_Malisse_0001.jpg,datasets/lfw/Xavier_Malisse/Xavier_Malisse_0003.jpg,True,0.80592895
datasets/lfw/Xavier_Malisse/Xavier_Malisse_0003.jpg,datasets/lfw/Xavier_Malisse/Xavier_Malisse_0004.jpg,True,0.77261573
datasets/lfw/Xavier_Malisse/Xavier_Malisse_0003.jpg,datasets/lfw/Xavier_Malisse/Xavier_Malisse_0005.jpg,True,0.78864527
datasets/lfw/Yevgeny_Kafelnikov/Yevgeny_Kafelnikov_0001.jpg,datasets/lfw/Yevgeny_Kafelnikov/Yevgeny_Kafelnikov_0004.jpg,True,0.7621521
datasets/lfw/Zarai_Toledo/Zarai_Toledo_0001.jpg,datasets/lfw/Zarai_Toledo/Zarai_Toledo_0002.jpg,True,0.011982275
datasets/lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg,datasets/lfw/Dave_Odom/Dave_Odom_0001.jpg,False,-0.0041956524
datasets/lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0001.jpg,datasets/lfw/Nancy_Powell/Nancy_Powell_0001.jpg,False,0.1389778
datasets/lfw/Adrien_Brody/Adrien_Brody_0003.jpg,datasets/lfw/Damon_Dash/Damon_Dash_0001.jpg,False,0.09127555
datasets/lfw/Ahmed_Ahmed/Ahmed_Ahmed_0001.jpg,datasets/lfw/Mike_Smith/Mike_Smith_0001.jpg,False,0.096929304
datasets/lfw/Al_Sharpton/Al_Sharpton_0005.jpg,datasets/lfw/Cole_Chapman/Cole_Chapman_0001.jpg,False,-0.025246236
datasets/lfw/Alberto_Sordi/Alberto_Sordi_0001.jpg,datasets/lfw/James_Cameron/James_Cameron_0002.jpg,False,0.00044239528
datasets/lfw/Alejandro_Lerner/Alejandro_Lerner_0001.jpg,datasets/lfw/Jesper_Parnevik/Jesper_Parnevik_0001.jpg,False,-0.0936884
datasets/lfw/Alejandro_Lerner/Alejandro_Lerner_0001.jpg,datasets/lfw/TA_McLendon/TA_McLendon_0001.jpg,False,0.0034590724
datasets/lfw/Alex_Penelas/Alex_Penelas_0001.jpg,datasets/lfw/Robin_Johansen/Robin_Johansen_0001.jpg,False,0.057712715
datasets/lfw/Alex_Penelas/Alex_Penelas_0002.jpg,datasets/lfw/Gretchen_Mol/Gretchen_Mol_0001.jpg,False,-0.06945868
datasets/lfw/Alexandra_Stevenson/Alexandra_Stevenson_0003.jpg,datasets/lfw/Ronde_Barber/Ronde_Barber_0001.jpg,False,0.109063044
datasets/lfw/Ali_Adbul_Karim_Madani/Ali_Adbul_Karim_Madani_0001.jpg,datasets/lfw/Carey_Lowell/Carey_Lowell_0001.jpg,False,0.009866045
datasets/lfw/Ali_Mohammed_Maher/Ali_Mohammed_Maher_0001.jpg,datasets/lfw/Isabela_Moraes/Isabela_Moraes_0001.jpg,False,0.071217105
datasets/lfw/Ali_Mohammed_Maher/Ali_Mohammed_Maher_0001.jpg,datasets/lfw/Isidro_Pastor/Isidro_Pastor_0001.jpg,False,0.02441684
datasets/lfw/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,datasets/lfw/Jennifer_Thompson/Jennifer_Thompson_0001.jpg,False,0.060910016
datasets/lfw/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,datasets/lfw/Jonathan_Tiomkin/Jonathan_Tiomkin_0001.jpg,False,0.05485471
datasets/lfw/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,datasets/lfw/Serge_Tchuruk/Serge_Tchuruk_0001.jpg,False,-0.09139733
datasets/lfw/Andre_Agassi/Andre_Agassi_0031.jpg,datasets/lfw/Boris_Jordan/Boris_Jordan_0001.jpg,False,0.0750729
datasets/lfw/Andre_Techine/Andre_Techine_0001.jpg,datasets/lfw/Lloyd_Richards/Lloyd_Richards_0001.jpg,False,-0.12380172
datasets/lfw/Andy_Benes/Andy_Benes_0001.jpg,datasets/lfw/Doug_Moe/Doug_Moe_0001.jpg,False,0.022344971
datasets/lfw/Andy_Benes/Andy_Benes_0001.jpg,datasets/lfw/Mitar_Rasevic/Mitar_Rasevic_0001.jpg,False,-0.044152495
datasets/lfw/Andy_Bryant/Andy_Bryant_0001.jpg,datasets/lfw/Mike_Slive/Mike_Slive_0001.jpg,False,-0.010204069
datasets/lfw/Anna_Kournikova/Anna_Kournikova_0008.jpg,datasets/lfw/Colin_Farrell/Colin_Farrell_0001.jpg,False,-0.017009389
datasets/lfw/Anne_ONeil/Anne_ONeil_0001.jpg,datasets/lfw/Sophie/Sophie_0001.jpg,False,-0.080588296
datasets/lfw/Anthony_Lee_Johnson/Anthony_Lee_Johnson_0001.jpg,datasets/lfw/Dave_Williams/Dave_Williams_0001.jpg,False,0.054145213
datasets/lfw/Arnold_Palmer/Arnold_Palmer_0001.jpg,datasets/lfw/Stephanie_Zimbalist/Stephanie_Zimbalist_0001.jpg,False,0.08844797
datasets/lfw/Arnold_Palmer/Arnold_Palmer_0003.jpg,datasets/lfw/Charles_Kartman/Charles_Kartman_0001.jpg,False,0.042357273
datasets/lfw/Aron_Ralston/Aron_Ralston_0001.jpg,datasets/lfw/Bill_Fennelly/Bill_Fennelly_0001.jpg,False,-0.057797343
datasets/lfw/Bart_Hendricks/Bart_Hendricks_0001.jpg,datasets/lfw/Philippe_Noiret/Philippe_Noiret_0001.jpg,False,-0.032437194
datasets/lfw/Ben_Kingsley/Ben_Kingsley_0001.jpg,datasets/lfw/Daryl_Hannah/Daryl_Hannah_0001.jpg,False,-0.061961398
datasets/lfw/Ben_Kingsley/Ben_Kingsley_0001.jpg,datasets/lfw/Jean_Nagel/Jean_Nagel_0001.jpg,False,-0.0154895
datasets/lfw/Ben_Kingsley/Ben_Kingsley_0001.jpg,datasets/lfw/Perry_Farrell/Perry_Farrell_0001.jpg,False,0.005260377
datasets/lfw/Benjamin_Neulander/Benjamin_Neulander_0001.jpg,datasets/lfw/Robin_Tunney/Robin_Tunney_0001.jpg,False,0.04165154
datasets/lfw/Bernardo_Segura/Bernardo_Segura_0001.jpg,datasets/lfw/Debra_Shank/Debra_Shank_0001.jpg,False,-0.11118979
datasets/lfw/Bernardo_Segura/Bernardo_Segura_0002.jpg,datasets/lfw/Douglas_Paal/Douglas_Paal_0001.jpg,False,0.061606303
datasets/lfw/Bernardo_Segura/Bernardo_Segura_0002.jpg,datasets/lfw/Jeanette_Stauffer/Jeanette_Stauffer_0001.jpg,False,-0.0012226211
datasets/lfw/Bill_Pryor/Bill_Pryor_0001.jpg,datasets/lfw/Ronde_Barber/Ronde_Barber_0001.jpg,False,0.029892566
datasets/lfw/Bob_Melvin/Bob_Melvin_0001.jpg,datasets/lfw/Richard_Hamilton/Richard_Hamilton_0001.jpg,False,-0.036587145
datasets/lfw/Bob_Stoops/Bob_Stoops_0003.jpg,datasets/lfw/Wayne_Allard/Wayne_Allard_0001.jpg,False,0.038441062
datasets/lfw/Bobby_Jackson/Bobby_Jackson_0001.jpg,datasets/lfw/Bruce_Gebhardt/Bruce_Gebhardt_0001.jpg,False,0.041870624
datasets/lfw/Bobby_Jackson/Bobby_Jackson_0001.jpg,datasets/lfw/JP_Suarez/JP_Suarez_0001.jpg,False,0.0713931
datasets/lfw/Bobby_Jackson/Bobby_Jackson_0001.jpg,datasets/lfw/Madge_Overhouse/Madge_Overhouse_0001.jpg,False,0.024454642
datasets/lfw/Bobby_Jackson/Bobby_Jackson_0001.jpg,datasets/lfw/Nicola_Wells/Nicola_Wells_0001.jpg,False,0.03883696
datasets/lfw/Bobby_Robson/Bobby_Robson_0001.jpg,datasets/lfw/Rollie_Massimino/Rollie_Massimino_0001.jpg,False,0.08953186
datasets/lfw/Bode_Miller/Bode_Miller_0001.jpg,datasets/lfw/David_Howard/David_Howard_0001.jpg,False,0.017434472
datasets/lfw/Bode_Miller/Bode_Miller_0001.jpg,datasets/lfw/Steffi_Graf/Steffi_Graf_0001.jpg,False,0.10116782
datasets/lfw/Boris_Jordan/Boris_Jordan_0001.jpg,datasets/lfw/Kim_Weeks/Kim_Weeks_0001.jpg,False,0.08125935
datasets/lfw/Boris_Jordan/Boris_Jordan_0001.jpg,datasets/lfw/Vincent_Sombrotto/Vincent_Sombrotto_0001.jpg,False,-0.026486676
datasets/lfw/Brad_Alexander_Smith/Brad_Alexander_Smith_0001.jpg,datasets/lfw/Jason_Alexander/Jason_Alexander_0002.jpg,False,0.029595975
datasets/lfw/Brad_Alexander_Smith/Brad_Alexander_Smith_0001.jpg,datasets/lfw/Kate_Lee/Kate_Lee_0001.jpg,False,0.17753999
datasets/lfw/Brad_Alexander_Smith/Brad_Alexander_Smith_0001.jpg,datasets/lfw/Tatiana_Gratcheva/Tatiana_Gratcheva_0001.jpg,False,-0.08194509
datasets/lfw/Brandon_Webb/Brandon_Webb_0001.jpg,datasets/lfw/Helmut_Panke/Helmut_Panke_0001.jpg,False,0.0540091
datasets/lfw/Brandon_Webb/Brandon_Webb_0001.jpg,datasets/lfw/Larry_Hahn/Larry_Hahn_0001.jpg,False,-0.0759446
datasets/lfw/Brandon_Webb/Brandon_Webb_0001.jpg,datasets/lfw/Ryan_Leaf/Ryan_Leaf_0001.jpg,False,0.07945581
datasets/lfw/Brennon_Leighton/Brennon_Leighton_0001.jpg,datasets/lfw/Laurel_Clark/Laurel_Clark_0001.jpg,False,-0.015362593
datasets/lfw/Brett_Hawke/Brett_Hawke_0001.jpg,datasets/lfw/Teri_Files/Teri_Files_0001.jpg,False,0.039902225
datasets/lfw/Bruce_Gebhardt/Bruce_Gebhardt_0001.jpg,datasets/lfw/Jean-Luc_Bideau/Jean-Luc_Bideau_0001.jpg,False,0.038562033
datasets/lfw/Bruce_Gebhardt/Bruce_Gebhardt_0001.jpg,datasets/lfw/Masao_Azuma/Masao_Azuma_0001.jpg,False,-0.010198438
datasets/lfw/Bryan_Cooley/Bryan_Cooley_0001.jpg,datasets/lfw/Katie_Harman/Katie_Harman_0003.jpg,False,-0.021254487
datasets/lfw/Bryan_Murray/Bryan_Murray_0001.jpg,datasets/lfw/Eric_Schacht/Eric_Schacht_0001.jpg,False,-0.079554975
datasets/lfw/Bryan_Murray/Bryan_Murray_0001.jpg,datasets/lfw/Mikhail_Youzhny/Mikhail_Youzhny_0001.jpg,False,0.051977262
datasets/lfw/Bryan_Murray/Bryan_Murray_0001.jpg,datasets/lfw/Mitchell_Daniels/Mitchell_Daniels_0002.jpg,False,0.01916173
datasets/lfw/Camille_Colvin/Camille_Colvin_0001.jpg,datasets/lfw/Irina_Yatchenko/Irina_Yatchenko_0001.jpg,False,-0.012239756
datasets/lfw/Carey_Lowell/Carey_Lowell_0001.jpg,datasets/lfw/Charlie_Coles/Charlie_Coles_0001.jpg,False,0.06315493
datasets/lfw/Carl_Pope/Carl_Pope_0001.jpg,datasets/lfw/Larry_Hahn/Larry_Hahn_0001.jpg,False,-0.059184104
datasets/lfw/Carolina_Barco/Carolina_Barco_0001.jpg,datasets/lfw/Daryl_Hannah/Daryl_Hannah_0001.jpg,False,0.04912675
datasets/lfw/Carolina_Barco/Carolina_Barco_0001.jpg,datasets/lfw/Lindsay_Davenport/Lindsay_Davenport_0022.jpg,False,-0.10200951
datasets/lfw/Carolina_Barco/Carolina_Barco_0001.jpg,datasets/lfw/Norodom_Sihanouk/Norodom_Sihanouk_0001.jpg,False,-0.06612234
datasets/lfw/Caroline_Kennedy/Caroline_Kennedy_0003.jpg,datasets/lfw/Henry_Suazo/Henry_Suazo_0001.jpg,False,0.048840463
datasets/lfw/Catherine_Bell/Catherine_Bell_0001.jpg,datasets/lfw/Guillaume_Cannet/Guillaume_Cannet_0001.jpg,False,0.15272729
datasets/lfw/Catherine_Zeta-Jones/Catherine_Zeta-Jones_0010.jpg,datasets/lfw/Pier_Ferdinando_Casini/Pier_Ferdinando_Casini_0001.jpg,False,0.049908083
datasets/lfw/Catherine_Zeta-Jones/Catherine_Zeta-Jones_0011.jpg,datasets/lfw/Hayley_Tullett/Hayley_Tullett_0002.jpg,False,0.07362858
datasets/lfw/Celso_Amorim/Celso_Amorim_0002.jpg,datasets/lfw/Juljia_Vysotskij/Juljia_Vysotskij_0001.jpg,False,-0.046985712
datasets/lfw/Celso_Amorim/Celso_Amorim_0002.jpg,datasets/lfw/Kevin_Costner/Kevin_Costner_0001.jpg,False,-0.06879982
datasets/lfw/Celso_Amorim/Celso_Amorim_0002.jpg,datasets/lfw/Thomas_Stewart/Thomas_Stewart_0001.jpg,False,0.11896979
datasets/lfw/Chanda_Rubin/Chanda_Rubin_0003.jpg,datasets/lfw/Richard_Tubb/Richard_Tubb_0001.jpg,False,-0.051972844
datasets/lfw/Chante_Jawan_Mallard/Chante_Jawan_Mallard_0001.jpg,datasets/lfw/Stephen_Glassroth/Stephen_Glassroth_0001.jpg,False,0.0009373153
datasets/lfw/Chante_Jawan_Mallard/Chante_Jawan_Mallard_0001.jpg,datasets/lfw/Vicente_Fox/Vicente_Fox_0023.jpg,False,5.060149e-05
datasets/lfw/Charles_Bronson/Charles_Bronson_0002.jpg,datasets/lfw/Hu_Jintao/Hu_Jintao_0004.jpg,False,-0.057905182
datasets/lfw/Charles_Kartman/Charles_Kartman_0001.jpg,datasets/lfw/Debra_Shank/Debra_Shank_0001.jpg,False,-0.012266253
datasets/lfw/Charles_Schumer/Charles_Schumer_0002.jpg,datasets/lfw/James_Watt/James_Watt_0001.jpg,False,0.018199142
datasets/lfw/Charles_Schumer/Charles_Schumer_0002.jpg,datasets/lfw/Justin_Gatlin/Justin_Gatlin_0002.jpg,False,0.0015419794
datasets/lfw/Charles_Schumer/Charles_Schumer_0002.jpg,datasets/lfw/Lionel_Chalmers/Lionel_Chalmers_0001.jpg,False,-0.0015241135
datasets/lfw/Chris_Rock/Chris_Rock_0002.jpg,datasets/lfw/Dalai_Lama/Dalai_Lama_0001.jpg,False,0.0425835
datasets/lfw/Christine_Baumgartner/Christine_Baumgartner_0002.jpg,datasets/lfw/Vincent_Sombrotto/Vincent_Sombrotto_0001.jpg,False,0.11932907
datasets/lfw/Christine_Baumgartner/Christine_Baumgartner_0003.jpg,datasets/lfw/Lars_Burgsmuller/Lars_Burgsmuller_0001.jpg,False,0.041520752
datasets/lfw/Chyung_Dai-chul/Chyung_Dai-chul_0001.jpg,datasets/lfw/Dan_Reeves/Dan_Reeves_0001.jpg,False,0.01056502
datasets/lfw/Cindy_Moll/Cindy_Moll_0001.jpg,datasets/lfw/Daniel_Radcliffe/Daniel_Radcliffe_0003.jpg,False,0.057286363
datasets/lfw/Cindy_Moll/Cindy_Moll_0001.jpg,datasets/lfw/James_McPherson/James_McPherson_0001.jpg,False,-0.089152984
datasets/lfw/Cindy_Moll/Cindy_Moll_0001.jpg,datasets/lfw/Robin_Johansen/Robin_Johansen_0001.jpg,False,0.04247826
datasets/lfw/Claire_De_Gryse/Claire_De_Gryse_0001.jpg,datasets/lfw/Deb_Santos/Deb_Santos_0001.jpg,False,-0.0017861709
datasets/lfw/Claire_Tomalin/Claire_Tomalin_0001.jpg,datasets/lfw/Steve_Case/Steve_Case_0001.jpg,False,0.05194369
datasets/lfw/Clay_Campbell/Clay_Campbell_0001.jpg,datasets/lfw/Leonardo_DiCaprio/Leonardo_DiCaprio_0002.jpg,False,-0.06670614
datasets/lfw/Cole_Chapman/Cole_Chapman_0001.jpg,datasets/lfw/Marisol_Martinez_Sambran/Marisol_Martinez_Sambran_0001.jpg,False,-0.073783495
datasets/lfw/Colin_Phillips/Colin_Phillips_0001.jpg,datasets/lfw/Ian_McKellen/Ian_McKellen_0003.jpg,False,-0.008028264
datasets/lfw/Colin_Phillips/Colin_Phillips_0001.jpg,datasets/lfw/Lloyd_Richards/Lloyd_Richards_0001.jpg,False,-0.046582036
